Frame,C009,C013,C005,C004,C012,C003,C023,C002,C001,C016,C000,C007,C011,C010,C006
9.261153,-0.6802163,-0.1729385,-0.4118094,0.413086,0.2592618,-1.040284,0.5300879,0.3156855,0.856981,0.325994,-0.2462576,-0.3027672,-0.4638376,0.2043206,-0.9315562
9.32778,1.952148,-0.2566068,-0.4505353,0.4111793,-0.1927571,0.06523461,1.161045,-0.017422,0.6077236,0.5101841,-0.3074361,-0.4506619,0.4793423,0.3005601,-0.5260624
9.394407,-0.1280952,1.376354,-0.5181106,1.916077,-0.3547591,-1.740122,-0.5098371,0.01709081,-0.8676552,-0.06257381,-0.9880482,0.04706147,0.05840442,0.6340163,-0.2079718
9.461034,0.7382806,-1.218919,0.03706598,0.2047195,0.1173334,-0.7153222,0.7284303,-0.2382154,0.6804522,0.2354713,-0.371316,-0.5476383,2.476877,0.8719305,-0.247463
9.527661,-0.1046769,-0.7154683,0.3206012,-0.469485,0.1073952,-0.08265707,0.5477577,-0.499485,0.4202259,0.6458169,0.07305607,-0.4556914,-0.2097268,0.9237901,-0.3815887
9.594288,-0.544207,-0.1243261,-0.1062015,0.771223,1.946774,-0.9418792,-0.164279,0.6146374,-0.0451673,0.2492226,0.0383462,-0.7014832,-0.1559219,0.8451608,-0.4903096
9.660915,0.3399212,-0.9993386,-0.2761793,0.8419139,-0.5908383,-1.778498,0.4957062,0.04143528,0.3172001,0.6272953,-0.4064372,-0.3922996,0.99407,0.4192388,-0.3185543
9.727542,0.07837792,-1.283632,-0.3917016,-0.02370183,0.6757556,-2.49692,0.2455971,0.3085672,-0.5895281,0.1863617,0.1350512,-0.4906124,0.3602137,0.3924689,-0.4256405
9.794169,-0.5082998,0.0529073,-0.1333081,0.5492334,0.7654428,-0.5194181,0.5429962,1.317506,0.5242504,0.6617178,0.03280935,-0.5648206,-0.6279076,0.5312656,-0.7309411
9.860796,-1.070771,-1.73774,0.2188183,0.4499393,-0.1804243,-1.068297,-0.1652396,-0.2151954,0.528056,0.09767434,-0.1278494,-0.1669029,0.181611,0.9018999,-0.5062891
9.927423,0.4609157,0.9593929,-0.08086067,0.2994208,0.2261991,-1.415953,0.4818217,0.1846314,0.3009544,1.082057,0.0008970877,-0.4444635,-0.2916822,0.9808232,-0.540318
9.99405,0.3782634,-1.513771,0.6318557,0.7460461,-1.133603,-0.5285048,-0.5547435,0.1601068,0.3085451,-0.2050161,0.1520805,-0.28746,0.4010234,1.161983,-0.05793323
10.060677,-0.1462175,-1.051014,-0.68532,0.08285161,-1.160934,-3.018941,0.997284,0.939546,-0.0657134,-0.2110772,-0.2752337,-0.6494936,0.1663313,1.227211,-0.2522018
10.127304,-0.62398,0.3340034,-0.3653738,-1.189325,-0.3894093,-1.641341,1.165623,0.8399402,0.09642646,0.2246782,-0.3842446,-0.002087923,-0.9027263,0.3116221,-0.7459952
10.193931,-0.263274,-1.332772,0.2547066,-1.102868,-1.281673,0.002086025,0.4160389,2.040019,-0.3001756,0.4942696,0.2285503,-0.4362817,-1.805845,1.038086,0.5658036
10.260558,-0.445872,-0.5875394,-0.07211801,-0.3651385,-0.8751525,-1.230016,0.6883039,0.7534084,-0.05892652,0.04493247,0.06347029,-0.4642849,-0.2320809,0.721673,0.2547699
10.327185,-0.5731101,-1.371365,0.3365158,-0.3457544,-0.1016995,-3.127309,0.3231059,1.232102,0.02227787,-0.005000049,0.2066405,-0.5003003,-0.3730445,0.6966856,0.1970345
10.393812,-0.2559474,0.3052011,-0.124223,0.04460211,-0.2138036,-0.07196462,0.5963745,1.063494,-0.1890003,0.03862888,-0.1200436,-0.6144117,-0.604347,1.599468,-0.739307
10.460439,-0.3569033,-2.564544,0.3296479,0.7323477,-1.101677,-1.058956,-0.1433524,0.7525702,-0.2456518,-0.4417252,0.1782036,-0.1266591,-0.0168788,1.275716,0.03706126
10.527066,0.5823197,1.759334,0.3180672,0.4753573,-0.1661123,-1.530959,0.4193401,0.4676559,-0.6492015,0.2531152,0.1056911,-0.2234671,2.359254,0.6078429,0.4914364
10.593693,0.0317816,-0.2494599,0.002415522,0.5527151,-0.7017821,-2.785481,0.4383322,-0.1855023,-0.3730491,-0.2206809,-0.5122615,-0.3827183,-0.09721706,0.1411399,0.04896472
10.66032,0.1905391,0.9496588,-0.1297539,0.3151471,0.4214683,-1.69616,-0.004878564,0.3659115,-0.3787489,-0.2240017,0.2411784,-0.3757524,-0.05086818,0.3557951,-0.3470971
10.726947,0.382012,-0.08884843,-0.2213448,0.5830581,-0.4291441,-0.6824839,0.2774501,0.4463815,-0.5418255,-0.4781349,0.2190476,-0.2396358,-0.6667382,1.109863,0.2934119
10.793574,0.3470594,-0.6409257,0.1295846,-0.117923,-0.8063995,0.3273049,0.3636116,1.015368,-0.4548302,0.002572165,-0.02044474,-0.3321464,-0.7396627,1.28348,-0.2699302
10.860201,-0.2429459,0.1384705,0.1649454,-0.1808577,0.1367727,-1.548929,0.7668221,0.3757322,0.4372827,-0.4128973,-0.06068142,-0.3065038,-0.6159333,0.5209775,-0.5122831
10.926828,-0.5730116,0.4503821,0.646121,0.3693933,-0.08125742,-0.7160448,0.5727702,-0.7367979,-0.05882802,-0.117184,-0.07475553,-0.2194757,-0.2576786,-0.3145097,0.1158707
10.993455,0.446235,0.4277955,0.37273,0.1689902,-1.308949,-0.9836711,0.2214547,0.9688538,-0.3136151,0.3206782,-0.1503134,-0.3246641,-0.591553,0.8611985,0.1509988
11.060082,-0.8560441,-0.4612911,0.9396439,0.670875,-0.4296344,-0.1090177,-0.1199764,0.06430422,-0.1047307,-0.7160928,-0.2778391,-0.5932167,0.541092,0.1744889,0.1070251
11.126709,-0.7248752,0.9015015,0.08022846,0.7466232,-0.9977049,-0.3976294,-0.1501344,0.49357,0.2588027,-0.9845254,0.2707179,-0.5418186,0.958913,0.4570573,0.2962776
11.193336,-0.4256752,-1.073044,-0.1640969,-0.6896741,-0.4942803,-1.913412,0.6131319,0.2406696,-0.2793211,-0.2857454,-0.06061163,-0.4070609,0.4500273,0.01776796,-0.3489452
11.259963,-0.8573758,-1.058196,0.3107999,-0.4091648,-1.039489,-1.470697,0.7766221,0.4102961,0.5001998,0.06065197,-0.07514584,-0.3926741,0.206238,0.4880914,-0.2829553
11.32659,-2.097476,-0.3647819,0.06205431,1.105664,-0.5190669,-1.156858,0.3329861,-0.455985,-0.7005521,-0.7356703,-0.3957345,-0.6100937,-0.1799456,0.3293232,-0.01042906
11.393217,-0.5222715,-1.224955,-0.02476251,0.368541,-0.8801748,-0.1843369,0.9399006,0.05482746,-0.4000956,0.4823386,-0.07757108,-0.5411261,-0.2941707,0.82345,-0.5607391
11.459844,-0.1095951,0.6135879,0.1592085,0.6485373,-0.605748,0.03891771,0.7747498,0.6326967,0.1237955,0.08158952,0.09911004,-0.8902103,0.4101384,0.5903661,0.2356188
11.526471,0.8804495,0.3358416,0.525133,0.9320207,-1.046162,-0.1243105,0.705239,-0.04795725,0.2636407,0.2934624,0.1404697,-0.7359138,-0.2180025,0.2266525,0.3813058
11.593098,0.2398524,1.214566,0.2009503,1.428456,-1.06305,-0.8180314,0.3581111,-0.008592698,-0.2580099,0.04921248,-0.1584101,-0.5550899,0.4882091,0.6219673,-0.4508112
11.659725,-0.7540011,-1.109234,0.06803075,0.3257165,-1.616274,0.6269994,1.236144,-0.3133493,0.3747473,0.1442062,-0.6085956,-0.8500485,-0.3985772,-1.004203,-0.1608479
11.726352,-0.4474717,0.6659118,0.8205135,-0.7149793,-1.412976,-0.6544343,1.205518,-0.9342291,0.1335379,0.03920859,-0.2728457,-0.545602,0.1938977,-0.5499381,0.8220584
11.792979,-0.5453069,-2.631187,1.005767,-1.402655,0.1061355,0.07047521,0.7005268,0.4213667,-0.0407275,0.4505088,-0.02488941,-0.7656328,-1.165505,-0.03505802,0.9772715
11.859606,-0.7731801,0.4969606,0.1647067,0.09723683,-1.18806,-0.8883075,0.46702,0.6529026,0.2822243,-0.3374152,0.1255731,-0.273659,-0.8498088,0.2661338,0.1124069
11.926233,-2.033536,-0.7046661,0.6560751,-0.3965412,-0.6014641,-1.738332,0.4697903,-0.0869766,0.007773978,-0.5676137,0.3687695,-0.5141087,0.4147457,0.9475933,-0.4011589
11.99286,-0.3892355,-1.340829,-0.2493768,-0.001951513,-0.5655951,-1.110117,-0.1870976,0.291874,0.5105987,-0.8746274,0.02454466,-0.5133736,-1.955783,0.9980882,-0.1665039
12.059487,-1.262272,-0.3104393,0.5625546,-1.169831,-0.4731066,-0.7896223,0.4210542,1.127,0.4472204,-0.014426,0.7261602,-0.6441991,-1.684626,0.7390186,0.2260693
12.126114,-0.8314233,-0.9971086,0.2536041,-0.3059673,-0.9636365,-1.360732,0.03684032,0.7873404,-0.02371322,-0.4778637,0.07648259,-0.2321709,0.6524498,1.051023,-0.1295545
12.192741,0.04472721,-0.752697,-0.1350303,0.6527954,-0.6866896,-1.417243,0.211792,1.001718,0.05830361,-0.5945861,0.06437295,-0.7817637,0.5040343,1.082142,0.7590109
12.259368,-0.8733618,-0.5364906,0.2750415,0.3350223,-0.3315113,-1.121385,0.002695184,-0.3234141,-0.01216893,-0.3784466,-0.01472994,-0.684281,-0.5385178,0.9361172,-0.06754324
12.325995,-0.436807,-0.3977153,0.3167875,-0.06958418,-0.5206055,-1.363122,0.1887011,0.02623267,-0.3588267,-1.192434,0.1252942,-0.2418422,-0.1237974,0.9884461,-0.2099831
12.392622,-0.1960201,-0.3711816,0.1930008,-0.4243368,-0.844223,0.6302266,0.4149016,0.04081819,-0.06957414,0.1142672,0.869041,-0.4981049,-0.06898697,0.6514519,-0.02040985
12.459249,0.3089149,0.2090011,0.07622381,0.5093227,-0.895409,0.2795202,0.02149047,-0.2705031,-0.2764557,-0.3494245,0.3572586,-0.2931399,-0.5403775,1.34133,0.2325138
12.525876,-0.04024889,-0.2205651,-0.2555464,0.3088628,-0.7585238,-0.5498558,-0.1249739,0.07223669,0.1461779,-0.4716779,0.09048796,-0.4425778,-0.2272814,0.2226569,-0.1027592
12.592503,-0.05936616,-0.2116961,0.1591741,0.3503211,-1.005437,0.2060009,0.2803912,-1.059498,-0.4788812,-0.05469344,0.03888007,-0.2227804,0.6025537,0.06247071,0.02720649
12.65913,-0.7073369,-1.10483,0.2254951,0.5520247,-1.26555,-0.6497171,0.3136806,0.1098724,0.1444335,-0.2136852,0.270284,-0.9534294,-0.78837,0.3003903,0.1315159
12.725757,0.02612826,-0.6657974,-0.1529556,0.6496042,-0.4087468,-0.02005679,0.3350013,0.6159202,-0.06128583,0.2208127,0.484689,-0.6113168,0.3419499,0.3984562,0.383087
12.792384,0.8278378,0.6102657,-0.1825977,0.5118152,0.8421944,-1.114294,0.7949272,0.127361,0.07777733,0.4539142,0.4057541,-0.4404748,0.1096614,-0.02826193,-0.266387
12.859011,-0.1243815,-0.1828825,0.1333471,0.4963599,0.0455391,-1.426312,0.5621747,1.042534,0.08185951,0.1596143,0.4325824,-0.757445,0.5928345,0.6056871,-0.2010832
12.925638,0.5041125,-0.3151875,0.04217921,0.412688,-0.5529302,-0.449194,0.442059,0.6123345,0.4444757,0.5567093,0.2997617,-0.6924747,0.4509896,0.1904058,0.1637063
12.992265,-0.8591452,-0.3841921,0.1012411,0.4375009,0.1822699,-0.01146886,0.6795742,0.105975,0.2939126,0.4003947,0.1070633,-0.5558816,-0.2858673,0.5758156,-0.02102356
13.058892,-0.4813034,-0.6819408,-0.04560003,0.4347273,0.3569564,-0.6490755,1.19044,-0.2787919,-0.3897302,0.2432717,-0.1271518,-0.802649,0.4226879,0.413181,-0.2197174
13.125519,-1.156269,-0.544081,0.02322234,-0.07732572,-0.08940832,-0.3240076,0.3111262,0.5139796,-0.07271115,0.5021229,0.1341282,-0.786185,-0.1637186,0.4035812,0.2444308
13.192146,-0.07919871,-0.2028537,0.1307251,0.6427803,0.3224058,-0.4755387,0.0890675,-0.267148,-0.1239022,0.2006283,0.07999913,-0.5852601,0.4270682,0.01525689,-0.2358557
13.258773,-1.049042,-1.500244,0.3232647,1.133663,-0.5367402,-1.012423,0.03518477,0.1595652,-0.4811271,-0.1751718,0.00503087,-0.2147405,0.2906363,0.1190495,-0.06049631
13.3254,-2.030913,-1.050077,0.5080959,0.9018487,-1.02504,-3.024694,0.3398558,0.7542647,0.1227032,0.5294811,0.3212822,-0.1195208,0.9247425,2.137808,0.1475853
13.392027,-1.791843,-0.7084221,0.43933,-0.08063085,-0.4979201,-1.566794,0.04396427,0.4984103,-0.2278541,-0.2948918,0.3012408,-0.4795017,-0.0421477,1.252571,0.3845751
13.458654,-0.1498796,-0.7805361,-0.08845621,0.2697987,-0.4290432,-0.1098603,0.6655377,0.3034429,0.3251826,-0.167759,0.4120967,-0.3128502,0.2268841,1.130754,0.2600354
13.525281,0.07796299,-1.005752,0.264542,0.1142761,-1.01659,-1.034608,-0.003667401,0.384117,0.4802285,-0.3026848,0.2584925,-0.5401278,0.1554169,0.973376,0.3635035
13.591908,0.5572177,-0.3557089,-0.3642956,0.006178002,-0.4075203,-0.2894543,0.3330581,0.107285,0.1128355,-0.2878344,-0.219927,-0.6917119,-0.718195,1.169294,-0.3417513
13.658535,0.07551305,0.1878957,-0.2769627,0.07134139,0.208041,-1.159356,0.4020434,-0.04822294,-0.2524735,0.0310313,0.02835833,-0.5019856,-0.2782118,0.7774843,-0.3712684
13.725162,0.8725675,-0.9391029,-0.2166815,0.4954322,-0.6509155,-1.30239,0.5596696,0.3278802,0.1430101,0.6073153,-0.1064486,-0.4331456,0.8367819,0.2900631,0.4504388
13.791789,-1.075783,-0.08693765,-0.4984696,-0.152869,-0.8887817,-2.701584,0.2047396,0.1570513,0.1027699,-0.05286784,-0.03043009,-0.748572,-0.3754624,0.697673,-0.06486455
13.858416,-0.2858916,-1.025055,0.2568567,-0.8439288,0.1364257,-1.55756,-0.3094054,-0.4268228,-0.04955631,0.143557,0.2234047,-0.627134,-1.160883,0.9363928,0.3728372
13.925043,-1.180339,-1.314979,0.3239652,-0.2871843,-1.208165,-1.600191,0.5297283,-0.1697227,0.432032,-0.03809251,-0.1164365,-0.9856294,-0.5300946,0.9150205,-0.02226902
13.99167,0.7519649,-0.2181186,0.2966878,-0.1896758,-0.8602014,-1.297856,0.4055626,0.3475486,0.437898,-0.3537777,-0.02058294,-0.1309603,0.1430869,0.8446628,0.2939679
14.058297,-0.002846208,-0.9550489,-0.09231064,-0.5587646,-0.2222826,-0.6692836,0.2289449,0.422725,-0.3066289,-0.2681776,-0.1180192,-0.9014482,-1.851557,0.004251949,-0.633611
14.124924,-0.7412149,-0.9022337,-0.4068237,0.2163652,0.05002367,-1.512127,0.2178054,-0.9313627,0.1466282,-0.5876439,-0.1894632,-0.4122758,-0.753539,0.1914264,-0.4244262
14.191551,0.1494949,0.1433208,0.03804034,0.3109536,0.3031851,-1.291928,0.4038729,0.004794721,0.5502952,-0.4709661,0.08081088,-0.692079,0.1180569,0.354389,-0.07663782
14.258178,-0.8915146,-0.4593508,0.7671095,-0.3039377,-0.2606435,0.03195618,0.4759783,0.2124272,0.004653329,-0.2980283,0.3257723,-0.5438191,0.6619378,0.1968048,-0.3020567
14.324805,-0.632238,0.1648379,0.4580681,0.9556373,0.9541003,-0.1913944,0.2510023,-0.3450177,0.6062446,-0.07056557,0.3180954,-0.586233,-0.3163265,-0.3358093,0.2952662
14.391432,-0.5475993,-0.4738763,0.3829782,-0.890163,0.13106,-1.092418,0.5657117,0.2015617,0.7761959,-0.1561811,0.3886219,-0.5576252,0.1840887,-0.1127373,0.3835605
14.458059,-0.1096591,0.2848477,0.6117688,0.4101052,0.1625436,-1.400232,0.4403235,0.1865495,1.098728,-0.7803483,0.1777098,-0.5783235,-0.441549,0.1827767,0.8418095
14.524686,-0.5493028,0.3009665,0.7569391,0.1767936,0.3129984,-0.253671,0.7604389,-0.2424921,0.6512247,-0.1801267,0.3083655,-0.4263841,-0.6034224,0.2297932,0.6504703
14.591313,0.3663265,-0.1251709,0.6661456,-0.7959375,-0.2631097,-0.04856339,1.554363,0.3855395,0.7955813,-0.152505,0.4535123,-0.552916,0.8447118,0.7954752,0.200592
14.65794,0.3578923,1.040436,0.6570935,0.4665687,0.5413224,-0.165477,0.3815977,0.2920455,0.4928957,-0.5774174,0.3194765,-0.603434,-0.04319902,0.5039612,0.03367222
14.724567,-0.5056748,-0.6590755,1.033302,-0.303569,-0.2794933,-0.0965968,0.5249302,-0.3522511,0.8207066,-0.4189553,0.1998218,-0.8018209,0.7649644,0.3880896,0.2621177
14.791194,0.3282995,0.12107,0.2586815,-0.4145297,-0.2583808,-0.3007601,1.138235,0.4582055,1.147081,-0.0927034,0.1155399,-0.8034668,0.7922437,0.2581334,0.194311
14.857821,0.4588966,-0.0588695,0.8614329,-0.3124021,0.8235654,-0.3604938,0.3117624,0.4206648,0.3953603,-0.167187,0.4982501,-0.3664014,1.090462,0.3213031,0.06581894
14.924448,0.323009,1.532856,0.7965656,0.1156394,0.4233431,-0.4642256,0.7784244,0.4951759,0.432139,0.04884167,0.229489,-0.8965574,0.06685535,0.07912799,-0.08132713
14.991075,0.5545545,0.9019532,0.5251123,0.05332994,0.1380924,-0.1274007,0.6532962,-0.1782049,0.7192153,-0.1474506,0.3970661,-0.7460148,1.205495,0.7008024,-0.2675918
15.057702,-0.2421215,0.4056858,0.6768658,0.2143296,0.6608707,-0.7915753,0.229264,-0.2908744,0.02895241,-0.1949184,0.09941727,-0.2604815,-0.70047,0.1358405,0.1492689
15.124329,-1.007926,-0.1238915,0.8464705,-0.2269488,-0.2251135,-1.27183,0.1005728,0.5160076,0.8691912,-0.6334334,0.4852373,-0.6857692,0.9097344,0.2820562,0.7457188
15.190956,0.4219042,-0.3309983,0.5097241,-0.35404,0.443588,-0.4549668,0.3443214,0.08862772,0.5021396,-0.1284177,0.1207513,-0.5936664,-0.271973,0.4977713,-0.06892608
15.257583,-0.5927793,0.8865751,1.079769,0.4540912,0.5779986,0.07109091,0.7403561,0.4290909,0.1950118,0.4082413,0.4516843,-0.2940126,-0.5981817,0.561934,0.06715705
15.32421,0.6952759,-0.04722079,0.739436,0.2595392,-0.398339,-0.9255169,0.4885871,-1.017153,0.4879325,-0.04917794,-0.05837313,-0.6805843,0.7592953,-0.09624555,0.1128075
15.390837,-0.9976913,0.8079466,0.5233228,-0.1993111,0.6297361,-0.994696,0.442055,0.3537844,0.3116423,-0.1730703,0.07698967,-0.4086561,0.8017934,-0.001418525,-0.354648
15.457464,0.01909387,0.7478617,0.752459,-0.2370827,-0.192082,0.1715809,0.5667623,-0.2211296,0.5842274,-0.5987146,-0.1761857,-0.595584,0.9321632,0.01398274,0.09090173
15.524091,-0.1591618,0.8082595,0.2550029,0.536851,0.665629,-0.3566262,0.2254723,0.1172122,0.7075785,0.3515925,-0.03160138,-0.4445916,-0.3775701,-0.2882758,-0.189834
15.590718,-0.3003615,0.06596377,0.02274488,-0.2470206,0.2473571,0.1075001,0.862353,0.2511932,0.09525526,-0.1198121,-0.04880782,-0.5008271,-0.5030374,0.6283193,-0.2580712
15.657345,-0.5510471,0.3279635,-0.1889693,0.9932193,1.217058,-1.391785,0.408648,0.03966329,0.3602663,0.1462112,-0.1052427,-0.5997457,-0.3907658,0.3930987,-0.5850309
15.723972,-0.9753146,-0.1443755,0.5140831,0.4279615,0.07081611,-0.1974908,-0.3472858,-0.1471308,0.4301319,-0.3436647,0.03033222,-0.8890782,-0.2089162,0.3104972,-0.1133295
15.790599,0.3624713,-0.0009451163,0.004285328,0.1247265,0.4757945,0.5393929,0.4042884,0.1584241,0.6754836,-0.06548388,0.2189795,-0.8666555,0.126611,0.2306918,-0.3770513
15.857226,-0.5016773,0.1714924,0.2100306,-0.1985607,0.3402486,0.957461,-0.1283744,0.4023976,0.07055786,0.4546019,0.1043993,-0.5087394,0.057372,0.03712549,-0.5346783
15.923853,-1.178822,0.8573107,0.001379083,0.7601998,-0.2410459,0.8802797,-0.02282176,-0.3352399,0.3692177,-0.1720505,0.1560764,-0.6284283,-1.634531,0.03344781,-0.7539594
15.99048,-0.3019716,0.8615869,0.4675422,-0.1356311,-0.489686,1.30912,0.239334,-0.03405179,0.4761665,0.4482866,0.2941514,-0.596264,-1.806627,0.5012178,-0.141913
16.057107,-0.08202139,0.01244499,0.06294955,-0.1338781,-0.5157531,1.260174,0.5086395,0.5668659,0.5176722,0.1179799,0.1016285,-0.6349118,-0.02936978,0.7230962,0.3841739
16.123734,-0.04145087,0.3440511,-0.0230199,0.540989,-0.5462613,1.984748,-0.3419954,-0.9074067,0.4719211,-0.1035017,-0.185371,-0.7308401,-0.889014,0.1554731,0.1581204
16.190361,-0.6500943,-0.9393495,0.07545812,-0.2755574,0.2203113,3.030102,-0.5573877,-0.305686,-0.04780772,-0.3098195,-0.1884113,-0.9207639,-0.8103561,0.3220315,0.1456506
16.256988,0.8043886,0.5250918,-0.2523753,0.4314761,-0.2685137,2.93226,0.3204487,-0.1181023,0.07435625,-0.122932,-0.4985654,-0.5234925,-1.893089,-0.5340326,-0.2555117
16.323615,0.6048504,0.6181122,0.02227733,-0.5441811,-0.3753552,1.553843,1.095983,-0.01906696,0.4362691,-0.07368489,0.138761,-0.5987554,-0.9415054,0.2338344,-0.5124744
16.390242,0.6354604,1.070997,0.1770094,0.1383073,-0.891708,1.521934,0.4330927,0.3265696,0.1389467,-0.117432,0.1809433,-0.737829,0.1971109,-0.08697804,-0.1986512
16.456869,0.4526734,-0.4603367,0.3026984,0.7002151,-0.5915419,1.286068,0.9406492,0.3692995,0.1194922,-0.3050534,0.5549043,-0.5293996,-0.2287682,0.04344266,0.1556334
16.523496,-0.2441951,0.6911933,0.8938456,0.2611229,-0.3744184,1.714561,0.3047121,-0.261581,0.05055616,0.4930651,0.2395042,-0.7492697,-0.2712146,-0.05157257,0.2309119
16.590123,-0.6785126,-0.6273863,-0.1023033,1.374242,-0.02181659,0.1081637,-0.1454846,0.5606868,-0.1231008,0.1894561,-0.1035475,-0.6326529,-1.744156,0.2928192,-0.1471231
16.65675,0.7281917,1.404364,-0.2623795,0.7024211,-0.3591072,0.2372649,0.3377193,0.584945,0.1070288,-0.3259954,-0.000275945,-0.6908311,-0.6553239,-0.8867519,0.0875669
16.723377,0.7205132,0.6686696,0.3831875,-0.04292824,0.08083514,0.5176227,0.3405223,0.217846,-0.02154668,-0.2644851,0.1895204,-0.7381436,-0.9711536,-0.1263261,-0.03422341
16.790004,-0.003457852,0.9753689,0.9812649,0.09325241,-0.6434547,0.2969072,0.4275792,0.1895017,0.7819518,0.1521757,0.2496729,-0.8282414,-0.107956,-0.007464335,0.5563084
16.856631,0.1664707,0.3016014,0.03871448,0.04229636,-0.7460231,-0.1573375,0.4170568,-0.7034456,0.4776186,-0.4603994,-0.1463303,-1.104507,-0.9952306,0.108892,0.2828397
16.923258,0.4065239,0.4167284,0.05306699,0.09203796,-0.3152534,-0.5844988,0.9816625,-0.3176,0.5631475,0.06896666,-0.002243294,-0.614478,0.8191128,-0.6802772,0.0386582
16.989885,0.6937305,-0.007489661,-0.1811706,0.6635198,0.04917788,0.2849594,-0.6731947,0.4558508,-0.6416206,-0.7147008,0.09951799,-0.7132806,-0.3641945,0.1843118,0.08166284
17.056512,-0.2993114,-0.7291493,0.5189599,0.3430699,-0.1591523,0.3513391,0.131468,0.01668279,-0.01694033,-0.3951715,0.4014197,-0.6442534,0.1564644,-0.284727,0.3477083
17.123139,-0.471339,-0.6765302,0.4026768,0.7661897,-0.5657851,0.217573,-0.1431061,0.2659393,0.06075973,-0.1649963,0.3037243,-0.834079,-1.222425,-0.008594977,0.6213486
17.189766,0.7153147,0.9201375,-0.04765708,-0.1112323,0.01670619,-0.8934089,0.3812603,0.3052361,0.356312,-0.48546,-0.06354051,-0.1944361,-0.5328143,0.1532295,-0.1374314
17.256393,0.3690069,-0.9339706,0.02838842,0.6370046,-0.3351646,0.1724397,-0.5151312,0.3042518,-0.1300264,-1.041833,0.1629454,-0.9659534,-0.861113,-0.2907534,0.07104813
17.32302,0.1839815,-0.4893158,0.1533454,0.5437654,0.2266125,-0.8536474,0.4985069,0.02462119,0.8502885,-0.4071318,0.4989492,-0.9525614,0.2053577,-0.53694,0.1567243
17.389647,-0.4220656,0.6676095,0.3677522,0.4131355,-0.2439671,-0.9492841,0.1503172,-0.3098468,0.5038407,-0.4420573,0.128668,-0.7062582,0.392334,-0.3253505,-0.07339337
17.456274,0.4299133,-0.2140832,0.370179,0.2838984,-0.1374913,0.1349666,0.5433556,-0.392226,0.5100511,-0.5117447,-0.0987682,-0.5527915,-1.096515,-0.1793767,0.1914449
17.522901,0.3203846,0.05668007,0.7203397,0.03887193,0.08569198,-0.6292802,-0.1714758,0.1999594,0.3607793,-0.5676701,0.3990465,-0.778174,0.4410009,-0.03286802,0.5950918
17.589528,-1.246679,-0.7510633,0.3975862,0.07284195,-0.7712119,-1.781153,0.3690715,-0.2217917,0.6580588,-0.2325513,-0.04856776,-0.5951415,0.3349499,0.3513887,-0.4678886
17.656155,-0.7216091,0.5904596,0.3119047,0.2185207,0.5430897,-1.136925,0.8521897,0.04399631,0.6110049,0.1363789,-0.06772779,-0.5760983,-0.6097086,0.2110787,-0.04884425
17.722782,-0.08846323,-0.1129991,0.4630375,-0.09628457,-0.1721383,-1.450436,0.2083081,0.3171072,0.3204152,-0.2719406,0.3076112,-1.0335,0.1674384,0.03356373,0.08519032
17.789409,0.99252,-0.4464539,0.3398281,0.1781123,-0.1729884,-0.6631328,0.1115735,0.0562394,0.4739902,0.08733465,-0.007449776,-0.8041456,-0.277681,0.1247813,-0.2804735
17.856036,0.1605076,0.2223958,0.3828587,0.2288828,0.4005395,-0.01661867,0.5052277,-0.1842268,0.4515775,-0.1855941,0.07745251,-0.4081786,-0.3157285,0.4863522,-0.1333333
17.922663,1.311489,0.1880541,0.3306229,0.515462,-0.3191545,-0.3479781,0.6128262,0.3757083,0.09782404,-0.04843989,-0.08561863,-0.8131975,0.1377881,-0.2862406,-0.1755544
17.98929,-0.6234531,0.1425129,-0.1862449,0.6072789,0.2388269,-0.5648513,0.524182,-0.0837366,0.2345664,-0.08414663,0.1420784,-0.6004751,0.4278374,0.6125276,-0.6782858
18.055917,-0.03927832,-0.4093439,0.1905217,0.8044934,1.079407,-0.3130763,-0.4094518,-0.7213949,0.5360081,0.0336743,-0.2553266,-1.248363,-1.875771,0.2581159,-0.4646647
18.122544,-0.09548408,-1.197631,0.2496892,-0.2459125,0.1341685,-0.299541,-0.2561491,-0.126186,0.631421,-0.01989414,-0.2651726,-0.8110241,-1.089801,0.6746312,-0.4485156
