Frame,C009,C005,C004,C008,C003,C002,C001,C000,C007,C011,C010,C006
147.512178,-0.6335661,0.1784883,0.2492868,0.4476156,-0.6152577,0.1096396,-0.6623664,-0.1724452,-0.003595843,0.6554202,-1.517756,0.1425376
147.578805,-0.09047177,-0.6017086,0.5290245,0.285351,-0.262756,-0.4701681,-0.3569262,0.0110783,-0.667164,0.002329323,-1.083193,0.1086288
147.645432,0.2572893,-0.3024492,-0.02940654,-0.4104142,-0.1588426,0.3523473,-0.4955829,0.2453653,-0.3242469,-0.4364544,-1.844871,-0.2708196
147.712059,0.5256965,-0.1339922,-0.3209184,1.526755,-0.06666867,-0.2678069,-0.4590823,0.7973471,-0.5949272,-0.3843579,0.1216178,-0.4766403
147.778686,-0.1206697,0.1479173,-0.1004463,0.8511318,0.04635963,-0.1093344,-0.3122151,-0.5881708,0.5339392,0.8458143,0.104192,-0.2310112
147.845313,0.05933759,0.3354769,-0.1893075,-0.4027228,-0.5781399,0.5297755,-0.2172471,0.01437212,-0.4016698,-0.06678858,-0.5648441,-0.05016277
147.91194,0.1957353,-0.1314273,1.342673,-0.8272061,0.3354903,0.3312214,-0.4611768,0.2932316,-0.8540184,-0.07272369,0.3352699,-0.1303311
147.978567,0.6105997,-0.2927287,0.3807823,0.2187573,-0.1040968,-0.8539019,-0.3788131,-0.4589357,-0.1421381,-0.564912,-0.5184942,-0.264446
148.045194,0.6588181,-0.3005373,-0.4419291,-0.584836,-0.1201279,0.01398317,-0.6922507,-0.2098403,-0.4533066,0.03384653,-0.02983387,-0.1269005
148.111821,-0.3936768,-0.3233089,-0.4279269,1.683693,-0.1592781,-0.3519182,-0.3874404,0.4166119,-0.4938505,-0.6907403,0.9662597,0.1004907
148.178448,0.2609965,-0.1307903,0.3164113,0.7163796,0.001657871,0.1478149,-0.7122433,0.05884046,-0.5579957,0.4117634,-0.139614,-0.3371122
148.245075,0.3033543,-0.3623016,0.5513471,-0.3358518,-0.1928748,-0.4223573,-0.2946578,0.2311346,-0.4044305,-0.3266892,-0.4617064,-0.2657745
148.311702,0.2368974,-0.5923845,0.07754,0.7801077,-0.2823496,0.09496339,-0.8692616,0.6523271,-0.3561527,-1.403397,-0.9518368,0.01712383
148.378329,0.5432512,-0.7707992,0.1805102,1.242323,-0.01887771,0.1430927,-0.4826839,-0.4017821,0.04914012,0.6661758,-0.3911395,-0.02449626
148.444956,0.2447435,-0.06359814,0.2404842,-0.9645151,0.1582246,0.3422717,-0.5505482,0.2907995,-0.08986215,-1.296035,-0.5285788,-0.5185107
148.511583,-0.8179485,-0.3042606,0.1725035,0.06026225,0.04471818,0.057104,-0.5983154,0.2971173,-0.4742129,0.2772125,0.1463624,-0.1839584
148.57821,0.4317449,-0.7519612,0.4210193,0.7011773,-0.1698314,-0.3640958,-0.5298886,-0.3168227,-0.164568,-0.6519363,-0.1780389,-0.373107
148.644837,-0.313525,-0.5468464,0.5939814,0.4385079,-0.2478112,-0.1436034,-0.4527104,0.3697446,-0.6300819,0.1050271,-0.748926,-0.1089546
148.711464,-0.7614193,0.003634778,-0.3290605,0.7546914,-0.4491523,-0.05173224,0.1932397,1.332967,-0.9903856,-0.4087678,-0.1805273,-0.09466265
148.778091,-0.7617875,-0.3013498,-0.03229545,0.4893093,-0.1500542,-0.3142077,-0.3419521,-0.1045696,-0.7369252,0.6567159,-0.4603333,0.04051647
148.844718,-0.6026696,-0.4495951,0.8870581,0.1075909,0.3241163,-0.2981465,-0.1393016,0.6360089,-0.1294478,-1.191323,-1.114853,-0.2352193
148.911345,-1.063166,0.05649116,0.6545661,-0.4634219,-0.2025068,0.2579142,-0.3526918,0.8786891,-1.029744,-0.4084558,-1.661724,0.1831253
148.977972,-0.8958811,-0.2193578,0.3881395,0.1666336,-0.3376412,-1.436058,-0.7318911,0.3305939,-0.7475184,-0.4665351,-0.3794624,0.1133784
149.044599,-0.05598644,-0.185798,-0.9261814,-1.039098,-0.02987097,0.8311251,-0.3323651,0.4249222,-0.3542104,1.182603,-1.018513,-0.5781022
149.111226,-0.2993577,-0.5312085,-0.3602497,-0.3004955,-0.6835855,0.0931639,-0.4907081,0.3416157,-0.3380448,0.1514045,-1.033363,0.3423908
149.177853,1.301268,-0.2806228,0.4394078,0.795187,-0.06849778,-0.6989508,-0.1420057,-0.1282737,-0.1127634,-0.1071643,-0.1534861,-0.1567053
149.24448,-0.1883273,0.02157669,0.7669628,-0.4050323,-0.08812712,-0.2375889,-0.6126046,-0.108804,0.1627185,-0.05554163,-0.7721118,-0.3575467
149.311107,0.1834219,0.2006785,0.751075,0.8296376,0.07258516,-0.9169868,-0.4709984,0.3652809,0.03720883,-0.9017761,-0.6171383,-0.6702603
149.377734,-0.246495,-0.2863195,-0.944773,0.4469232,-0.2953238,-0.7022923,-0.3288358,0.1293913,-0.4530087,-0.1575465,-1.008217,-0.3290718
149.444361,0.6653665,-0.1367277,-0.4464108,0.2627658,-0.5314369,-0.1991602,-0.6307352,-0.4173048,0.2757693,-0.0810368,-0.919935,0.07227566
149.510988,-0.3394052,0.05263387,0.02219849,0.5079069,-0.4339905,0.1257262,-0.5675614,0.5344939,-0.005312352,-1.247331,-0.865212,0.030677
149.577615,0.2607861,0.1208221,0.2320419,-1.269723,-0.1916035,0.5742467,-0.737574,-0.3028137,-0.03291809,0.9940723,-0.4582451,-0.7104839
149.644242,0.6832222,0.1296161,-0.0004980139,-0.4177739,-0.4283644,-1.036392,-0.6267782,0.1689129,0.281617,0.3616908,-0.5801471,0.1611543
149.710869,-0.1595282,-0.4838263,-0.1497221,0.1606492,0.009661851,0.2573553,-0.314778,0.08742615,0.4638903,-1.289563,-0.6362859,-0.3592734
149.777496,-0.8582703,0.02549325,0.272128,0.4054945,-0.170323,0.36106,0.04170966,0.04253158,0.6004232,-0.2124722,-0.3401473,-0.02749616
149.844123,-0.9622051,-0.5274912,-0.04546903,0.9719088,0.09148753,0.5150548,-0.4757876,-0.0005444951,-0.7337418,0.7434083,-0.5037098,-0.1985221
149.91075,-0.1270745,-0.1647684,0.7823757,-1.184282,-0.07750046,0.7191268,-0.6718658,1.237393,0.2138054,0.03574667,-1.046947,-0.4380272
149.977377,0.4150185,-0.07872804,0.09847023,0.5892662,-0.2081315,-0.4449552,-0.5103867,1.414266,0.05789636,-0.285392,-0.04384956,-0.2404332
150.044004,0.496874,0.3622316,-0.6166177,-0.6940328,-0.03488927,-0.3065206,-0.269402,2.135829,-0.9679322,-0.1301621,-0.3277567,-0.2667481
150.110631,-0.1148249,0.005838724,-0.1023417,0.1748315,-0.2214669,-0.4951594,-0.3768915,0.04878208,-0.7977781,-0.1006621,-0.4227899,-0.4164066
150.177258,-0.32058,0.04296147,0.01393865,-0.2383295,-0.1725183,0.133588,-0.4167194,0.4077696,0.217597,0.8902764,-1.189898,-0.1206938
150.243885,-0.9938125,-0.4628433,0.1591837,0.02489238,-0.2669879,0.2686221,-0.5923622,0.4950426,-0.6799685,0.1962741,-0.3575984,0.2522675
150.310512,-0.0602137,-0.01017809,0.5532049,0.8271319,-0.4267439,0.693356,-0.398827,0.2120548,0.4974655,0.2188442,-1.155799,-0.1082261
150.377139,-0.2989043,-0.08091384,0.5161689,-0.3833954,-0.5127116,-0.614768,-0.7830926,0.1480352,-0.2917906,-0.3582181,-0.6432638,-0.0142512
150.443766,-0.9750237,-0.1675744,0.09450313,-1.430979,-0.1803073,-0.7178716,-0.2930042,0.1727671,-1.004972,0.7282082,-0.5836492,-0.2400747
150.510393,-0.8591385,-0.6384342,-0.02176801,-0.8192737,0.02092893,-0.3513866,-0.7308226,1.210087,-1.080489,-0.4370092,-1.307333,-0.5907307
150.57702,0.06347757,-0.16312,0.5897593,1.09946,-0.1362337,-0.1328668,-0.4291324,1.125699,0.1345401,-0.5523245,-1.499957,-0.1098806
150.643647,-0.3917106,0.2594742,-0.4410691,0.1719613,0.003897911,0.2183973,-0.1500843,2.013807,-1.441041,2.308902,-0.1258126,-0.3180076
150.710274,-0.9077661,0.03160109,0.1083101,-0.2917092,0.3622586,0.9635552,-0.211763,1.245316,-1.043144,0.6246687,-1.388239,-0.2404775
150.776901,-1.551429,0.2855929,-0.2503625,-0.8375254,-0.3543036,0.147722,-0.01324378,1.069457,-1.001186,0.06727672,-1.580831,0.1898494
150.843528,-1.231112,-0.07388622,-0.6302958,-0.01104865,-0.3166192,-0.4910994,-0.3388285,1.369338,-1.422455,-0.7532688,-0.4764731,0.07092343
150.910155,-0.4922427,0.3499517,0.006896447,-0.6763647,-0.1702623,-0.3664033,-0.6108435,1.043774,-0.7314683,-0.5977485,-0.5823999,-0.05407219
150.976782,-0.6881043,0.2034575,0.001037424,0.06472831,-0.114803,0.2466908,-0.4208856,0.4212508,0.694819,-1.006798,-0.7458925,-0.1175546
151.043409,-0.04589872,-0.4468445,-0.009962318,0.1540212,0.06076215,0.4529282,-0.1757527,0.6374309,-0.1466912,0.08654334,-0.228275,-0.2893995
151.110036,-0.02922124,-0.5208047,0.3790008,1.037202,-0.01487731,0.4437213,-0.3136641,0.006581339,-0.03672011,1.441773,-0.7409229,-0.3167277
151.176663,-0.3344188,0.3451872,-0.2294794,0.7364454,-0.1908024,-0.4363841,-0.2801357,0.05544627,-0.6047103,1.407553,-0.4427091,-0.4550286
151.24329,-0.7554662,0.7841397,0.5533071,0.69604,-0.2020924,-0.05594125,-0.6627676,0.5551559,-0.355217,-0.08943672,-0.5360089,-0.05325355
151.309917,-0.840966,0.02947115,0.651867,-0.5168194,-0.3449074,-0.1779763,-0.2330942,0.09405635,-0.5670603,0.3539439,-0.8314616,0.07308864
151.376544,0.2992427,-0.1243959,0.7489578,0.2687928,-0.1425839,-1.051195,-0.3390807,0.9273128,-0.5546196,-0.4317508,-0.08300044,-0.1383935
151.443171,0.06279361,0.1546134,-0.2774386,0.2304855,-0.08259569,-0.3377135,-0.4519909,0.5747075,-0.8021152,0.7351338,-0.7169082,-0.4566588
151.509798,-0.6512437,-0.3709624,-0.4608449,-0.7026184,-0.570125,-0.2760858,-0.4706416,-0.02226802,0.3863853,0.2262596,-0.1070231,0.348345
151.576425,0.1885787,-0.448246,0.3724512,0.1584038,0.381453,-0.1899527,-0.1737827,0.1679643,-0.5273456,0.09807026,-0.5113118,0.1744942
151.643052,-0.7814124,-0.3806228,0.4305168,-0.7648901,-0.5398977,0.8326246,-0.5240932,0.5508973,-0.9214235,-0.5063926,-1.584542,-0.1559487
151.709679,-0.8217028,0.163974,-0.1874114,-1.539954,-0.3482439,0.4104411,-0.2605422,0.530479,-0.1551052,0.1499504,-1.070111,-0.03949393
151.776306,-0.2256399,-0.07663373,-0.3432153,0.3130573,0.0758956,0.1250573,-0.08279564,0.1243524,-0.2604886,0.4556156,-0.5051227,-0.1788717
151.842933,-0.7068859,0.157199,-0.1449786,0.235757,-0.3056151,-0.1648267,-0.6227094,-0.707553,0.7513544,0.3326759,-1.299332,0.2891446
151.90956,-0.04641011,0.1943122,0.5291257,-0.3202936,-0.3426939,0.09481616,-0.270746,0.6781735,-0.07493535,-0.4129627,-1.181217,0.1202273
151.976187,-0.7837394,-0.07843569,-0.05519378,-1.25141,-0.2449687,-0.003151542,-0.242073,-0.3273823,-0.2444283,0.2171069,0.1296897,-0.2917216
152.042814,-0.2057513,-0.2142266,-0.6343146,-0.6341864,-0.507652,0.4056101,-0.4934895,1.035342,-0.8076845,0.001764132,0.1636659,0.3731367
152.109441,-1.143993,-0.1094701,0.2829239,0.02071046,0.0005949416,-0.02144524,-0.1846489,0.6926452,-0.6359043,-0.7980003,0.1970539,0.2010063
152.176068,-0.3035458,-0.4135924,0.2300845,0.3834157,-0.2028624,0.2357831,-0.3660813,-0.745015,0.387928,-0.09311572,-0.04522141,0.1924954
152.242695,-0.02027358,-0.4717579,-0.1503966,-0.2664373,-0.4420702,-0.1640428,-0.1949234,-0.5483957,-0.6160481,0.1316142,-0.3165792,0.06155844
152.309322,-0.2280517,-0.3242777,0.2106979,-0.07997568,-0.3662312,-0.5683041,-0.6162348,-0.4119646,0.02951198,0.4875645,-0.6036187,-0.2277954
152.375949,-0.1227304,-0.1197785,0.358352,-0.106917,-0.06443987,0.3287351,-0.312077,0.2323294,0.9674453,-0.9659421,-1.163209,-0.2215593
152.442576,-0.2630903,-0.1214534,-0.1962284,1.005903,-0.1584855,0.2837774,-0.4310942,0.4139051,-0.8129416,0.3207015,-0.9528347,-0.2306021
152.509203,-0.3047159,-0.3993693,-0.07541041,-0.7486484,-0.3342154,-0.0008103269,-0.7326103,-0.06680451,-0.2155797,-0.03838084,-0.3247546,0.07022119
152.57583,-0.9230497,-0.04544687,-0.09280121,0.8333985,-0.4127581,1.114309,-0.1617892,-0.1976609,0.4188081,0.8404573,-1.710329,0.02276582
152.642457,-1.016952,0.2599186,-0.1822106,0.7235478,-0.05989143,-0.1645177,-0.5135157,0.4809073,-0.8709098,1.086464,-0.1010214,0.3320087
152.709084,-0.5783931,-0.1918314,0.4843487,-0.07226054,-0.4883931,0.5257993,-0.260755,1.002757,-0.8436282,-0.1423563,-0.7404206,0.01833779
152.775711,-1.203453,-0.6379572,-0.2689786,0.1595652,-0.2704992,-0.3991852,-0.7658406,0.08357138,-0.8391969,1.5275,-0.835829,-0.08044077
152.842338,-0.6612381,-0.2663065,0.7991635,-1.341781,-0.3851332,0.4077551,-0.5862194,-0.4986409,0.1948998,-0.0914003,-0.1660029,0.2138628
152.908965,0.8050044,-0.7223058,-0.177055,-0.1313382,-0.1036749,-0.4501877,-0.4950666,-0.2680613,-0.09679598,-0.1136953,-0.1356464,0.01321443
152.975592,0.07944854,-0.7268974,-0.1471923,-0.6082196,-0.188762,-0.2588007,-0.5192096,0.4293736,-0.9082163,0.02882359,-0.172756,-0.09682871
153.042219,0.4452375,-1.040251,-0.2485851,1.157979,0.1114434,-0.7377379,-0.2242691,-0.3561758,-0.3264626,0.1607307,-0.1300454,-0.0649256
153.108846,-0.2678497,-0.7072306,-0.1167311,0.02006273,-0.3070081,-0.191312,-0.3567513,0.154166,-0.4116685,0.07762616,0.1553991,-0.2997112
153.175473,0.09623601,-0.1872624,0.4204902,0.02322661,-0.3590531,0.3395945,-0.4657342,0.09133997,-0.1794594,-1.111888,0.5224677,-0.1659219
153.2421,-0.183025,-0.5438468,0.3145693,-0.5345213,-0.2773435,0.1594893,-0.5451778,0.3630167,0.09431796,-0.4465254,-0.07359049,0.1805016
153.308727,-0.5528126,-0.1915611,0.02092303,-0.542542,-0.08264791,-0.3146163,-0.1085247,0.61242,-1.002484,-1.072132,0.1675364,-0.2571039
153.375354,-0.3758565,-0.2411836,0.08183317,-0.507958,-0.0700524,-0.3223091,-0.1315709,-0.03514612,0.2192134,-0.2588395,-0.6846434,-0.005256409
153.441981,-0.599906,-0.2558716,0.1831944,0.650781,0.1141967,0.05287085,-0.6620208,0.2413252,-0.4996236,-0.7941731,-1.365619,-0.2268574
153.508608,0.0667796,-0.5098003,0.5231938,-0.447073,0.1626379,0.5684344,-0.8286897,1.341638,-0.734719,-0.6965844,-0.2442311,-0.2828864
153.575235,-1.194858,-0.1658317,0.03904722,-1.341815,-0.3744475,0.1554486,-0.3033679,-0.4832769,-0.159802,-0.5406601,-0.9306705,-0.07615558
153.641862,0.4479504,-0.3972141,-0.7785751,0.756036,-0.2172387,-0.460419,-0.2025457,-0.0647858,-0.9841686,0.2970925,-0.6215062,0.1109793
153.708489,-0.4296154,-0.1895994,-0.2683889,0.4762962,-0.3048575,-0.7527745,-0.6223242,0.4123498,-0.5031217,-0.04718591,-0.3050885,0.2662651
153.775116,-0.02366321,-0.4698555,-0.1005848,-0.2233865,-0.1781434,0.3342939,0.1471132,-0.02130862,0.0357537,0.3272309,-0.5672887,-0.358253
153.841743,-0.04477871,-0.08023122,-0.008295468,-0.49151,0.5582961,-0.1090537,-0.4808463,0.2817146,0.3483614,-2.202638,-0.2674651,-0.5025917
153.90837,-0.1063522,0.2230024,-0.1610536,-0.3926194,-0.3452988,0.4112672,-0.2972308,-0.5413212,-0.5275048,0.1019974,-0.6826788,-0.2477047
153.974997,-0.8116552,0.09163797,0.1261127,-0.1041224,-0.3761194,-0.4530533,-0.2858923,0.03957759,0.00480379,-0.1564868,0.3171498,0.1006329
154.041624,-1.119057,0.238195,-0.2832325,-1.069313,-0.06898833,-0.7343363,-0.1259033,-0.7007148,0.5606226,0.2348756,0.04454789,-0.3648985
154.108251,0.156986,-0.1541329,-0.1031942,1.099957,-0.1036961,0.5593637,-0.5680593,-0.4142492,0.6147287,-0.2475264,0.2742819,-0.212131
154.174878,-0.5364425,-0.1211155,0.8623114,-0.9396024,0.07530399,0.3180765,-0.5416374,-0.06336533,-0.05557181,-1.172199,0.928409,-0.5977406
154.241505,0.4359982,-0.6876549,0.6091606,-0.06810743,0.2554631,-0.2305231,-0.2634827,-0.4147647,0.3121228,-0.3344944,-0.3226442,-0.5831161
154.308132,-0.1665818,-0.1173557,-0.03077649,-0.2335752,0.3312133,0.1109076,-0.3185673,0.4222661,-0.6736422,-0.5413716,-0.1037802,0.5106711
154.374759,-0.3290745,-0.6255789,-0.01177461,-0.5170613,0.5749651,-0.4969014,-0.5748099,0.9804837,-1.684531,-0.9928346,-0.3136493,-0.5603703
154.441386,-0.5131096,0.2193942,-0.04037443,-1.126775,-0.03149716,-0.6324983,-0.6076504,0.3847938,-0.7445421,0.7191181,-0.3330288,0.006426967
154.508013,-0.2311004,-0.5976675,0.07819345,-0.3376559,0.1526517,0.2380907,-0.5724101,-0.2347521,-0.2707079,-0.06125552,-0.05256345,-0.1237036
154.57464,0.5228332,-0.08202209,0.6566851,0.02951852,-0.1812127,-0.1972692,-0.3948622,-0.2258659,-0.333758,0.4185134,-0.886898,0.008834667
154.641267,0.4030289,-0.1161824,0.008482114,-1.032771,-0.1537287,0.02673961,-0.6950242,-0.1943522,0.01331996,0.2765277,-1.093591,-0.0911129
154.707894,-0.1385285,0.07508252,0.7841034,-0.4040367,0.2946037,-0.09410416,-0.8150143,0.6204402,-0.9920685,-0.05865268,-1.253392,-0.07378276
154.774521,-0.3332413,0.05437906,0.1890517,-0.7633675,0.1460773,0.423171,-0.3125122,-0.5307143,-0.7605515,0.6858161,0.2907032,0.153022
154.841148,0.09838099,-0.2586741,-0.7822755,-0.4385768,-0.394158,0.3513026,-0.3210295,-0.2457804,-0.237965,1.172536,0.1426329,0.3142895
154.907775,-0.9067472,0.09074888,-0.1195585,0.2352557,-0.3917804,-0.01917905,-0.3098004,0.05356418,0.1627182,-0.4230532,0.7040612,-0.05236653
154.974402,-0.2359238,0.1324559,0.392361,0.5425989,0.1241556,-0.7143995,-0.5171683,0.02072266,-0.8412632,-0.08015608,0.1285482,-0.01350445
155.041029,0.01858118,-0.3305843,0.06298282,0.4404217,0.5478549,0.5007867,-0.8005091,0.07006926,-0.1826261,-0.3287696,-0.3163086,-0.4011918
155.107656,0.06561842,-0.02582758,0.3957224,-0.8097522,-0.1759756,0.585151,-0.3955476,0.3057621,0.2117513,-1.526843,-0.5968214,0.1809718
155.174283,-0.3916597,0.4066257,0.2839119,0.4315823,-0.218307,-0.6931509,-0.5040197,0.715009,-0.9213847,0.1709972,-0.440111,-0.2330106
155.24091,-0.5866861,0.1856065,-0.03820486,-0.3120887,0.08416844,0.2214976,-0.1146968,-0.3676584,-0.1932038,0.5931942,0.3870422,0.04816898
155.307537,-0.6591101,0.03354325,-0.283089,-0.09203222,-0.3658539,-0.07753506,-0.4411989,0.725548,-1.388009,-1.411918,0.5200343,-0.1891687
155.374164,-0.5906692,-0.1424924,0.5800141,0.5159905,-0.6389828,-0.656065,-0.5044452,0.1223645,-0.7805707,-0.3984575,0.04592602,-0.254791
155.440791,-0.4492586,-0.1597769,0.394305,0.2874453,-0.4289935,0.2581467,-0.9710135,0.1144256,0.5046317,-0.6782925,-0.7901352,0.1614306
155.507418,0.05978992,0.2186676,-0.4401693,-1.362692,0.1501002,-0.9851429,-1.059149,-0.1726003,0.1225527,0.2262361,-0.9662265,-0.351745
155.574045,-0.5109732,0.121605,-0.2879153,0.9983196,-0.4338234,-0.3294982,-0.5664737,-1.234451,0.4949043,-0.2196179,-0.4567513,-0.2444927
155.640672,0.1657797,-0.4740789,-0.7171412,0.5904095,-0.4723645,-0.1250985,-0.9138004,-0.04192321,-0.04786303,-0.4892035,-0.2046691,0.4044958
155.707299,-0.201528,0.3506773,0.130624,-1.163409,-0.6215627,0.480423,-0.3862536,-0.5488752,0.2078904,-0.3967297,-0.9861702,0.1810501
155.773926,0.07170574,-0.1295342,0.2150487,-0.2928277,-0.3018147,0.2141764,-0.7640206,-0.1599392,-0.1891662,-0.2632653,-1.080307,0.01406207
155.840553,-0.181865,-0.2849011,1.536524,-0.3322935,-0.3553779,0.9212045,-0.4753293,-0.3081963,0.8911192,-0.620734,-1.161776,0.06507546
155.90718,0.2823205,-0.004717369,0.76329,-1.435058,-0.2507925,-0.683337,-0.2339614,0.01828035,0.6243015,-0.8310045,-0.4168723,0.3064357
155.973807,0.05758897,0.3081332,-0.7942874,-0.4682099,-0.5693983,-0.5758823,-0.2996739,-0.04811519,0.2291931,-0.1118526,-0.08920711,0.7551244
156.040434,0.03997746,-0.04939249,-0.1906916,0.001478821,-0.4332244,0.4305245,-0.5590053,0.08061504,-0.2575815,0.7197965,-0.4657403,0.5525282
156.107061,-0.7072076,0.2285782,-0.6518068,0.008624072,-0.4381816,0.1194757,-0.2332916,0.175989,-0.1548809,-0.9313815,-0.6640566,0.05215399
156.173688,-0.01007139,-0.5368323,1.187334,1.386623,-0.298885,0.1801438,-0.1183257,-0.6321601,-0.06631819,-0.9450696,-0.07703033,0.08838068
156.240315,0.1438719,-0.4665991,0.03985213,-0.7526063,-0.380397,0.1111049,-0.3773708,-0.06444558,0.05059646,-0.9911425,-0.1416616,0.1060884
156.306942,0.2699035,-0.5292574,0.4868356,-0.3510503,-0.435258,-0.850854,-0.7539136,0.2178614,-0.5364801,-0.5955924,-0.5789687,-0.1842268
156.373569,0.1977716,0.06718063,1.06264,0.04568492,-0.1420902,0.3627837,-0.3647881,-0.6804875,1.258572,-0.1018101,-1.138199,-0.3806576
156.440196,-0.005732113,-0.5795132,-0.05567947,-0.2065394,-0.4168861,0.656812,-0.2303151,0.2119338,-0.0617452,0.4862503,-0.5678608,0.1195929
156.506823,-0.9784541,-0.116854,0.5032845,-0.8199216,-0.6466098,-0.2114648,0.7125358,-0.3945422,0.4912291,0.1067403,-0.2236831,0.3094808
156.57345,-0.1318991,-0.1564448,0.09710062,-0.2984324,-0.3058687,0.9697803,1.959743,0.2541858,-0.8899354,-0.204877,0.05359223,0.02680466
156.640077,0.2854011,-0.4415826,0.6369941,-0.0305483,-0.3622387,-0.5553102,1.24155,0.4262619,-0.211325,-0.8247035,-0.2900366,-0.09103327
156.706704,-1.363593,-0.4285362,1.049909,-0.2575728,-0.0200258,-0.3516162,1.245948,0.7679245,-0.541885,-0.07768304,-0.5654699,-0.2948107
156.773331,-0.3514933,0.499511,-0.3630264,1.118103,-0.4610655,-0.7292491,1.023567,0.1946993,0.006504135,0.5672868,-1.065441,-0.3127934
156.839958,-0.1831078,0.2169956,-0.2675546,-0.2271122,-0.3576663,-0.2447247,0.7107516,0.2421627,0.5537378,-1.217609,0.5194363,0.04894228
156.906585,-0.4297692,0.2561594,0.6291522,0.07430766,-0.3431601,-0.272104,0.6501637,-0.00303739,0.5225279,0.04310939,-0.6779633,0.173102
156.973212,-0.6422641,0.1036852,-0.08633298,-0.4297777,0.05432012,-0.2678396,0.4215395,0.3828409,-0.7261072,-0.7765681,-1.529054,-0.3959917
157.039839,-0.2226347,-0.103689,0.2827923,-0.5105466,-0.0519999,0.1233997,0.3567915,0.2350202,0.5243842,-0.5324009,-0.2229069,-0.09558811
157.106466,-0.7093157,-0.1624039,0.07652408,0.7608799,-0.2808765,0.666979,0.2900716,0.6600278,-0.7056361,-0.3725051,-1.260526,-0.001576685
157.173093,0.06247496,0.1881563,0.003355681,-0.01932171,-0.243334,-0.5882508,0.08671452,-0.03156817,0.3158354,0.2863291,-0.1636082,-0.04985831
157.23972,-0.5611656,-0.09552378,0.9519203,-0.3657598,-0.1069619,0.403624,0.6207236,1.183023,-0.1839934,-1.021915,-0.6199579,-0.8303969
157.306347,-1.446833,0.629724,0.02495318,-1.606341,0.02102523,0.4742571,0.08210064,-1.048717,-0.2002697,1.844659,-0.8902162,-0.06930954
157.372974,0.2452628,-0.1256199,0.2042136,-1.083503,0.06566025,0.5993279,-0.2033287,-0.440197,-0.05688171,-0.9758242,-0.9622146,-0.1850119
157.439601,-0.2044643,-0.2028772,0.9583998,-0.9651872,-0.07030108,0.07215182,-0.03610462,-0.3415256,-0.03186511,0.6883119,-0.5139977,-0.3494026
157.506228,-0.2003979,0.03930726,0.280117,0.6065616,-0.1911296,-0.4714642,-0.03027678,0.08703363,-0.4194356,-0.1151414,-0.9829741,-0.1368672
157.572855,-0.4410765,0.18585,-0.4697687,-0.4934767,-0.512413,-0.1560831,0.003920711,0.1982245,0.07288143,-0.3454067,-0.6004809,0.0183854
157.639482,-0.3732771,0.08046445,-0.2082685,0.5625666,0.1279625,0.0842137,-0.1625036,-0.1457262,-0.6763096,-0.173202,-0.3776988,-0.3780805
157.706109,0.3853382,-0.8337127,0.7523553,1.107188,0.1233854,0.1958236,-0.1904647,-0.2357831,-0.1248232,-0.2800427,-1.061877,-0.5147092
157.772736,-0.1973942,-0.184054,-0.121032,0.5000038,0.7867734,0.03463183,-0.080691,-0.3580999,0.3785442,-0.04108015,-0.5042653,-0.3026594
157.839363,-0.04133585,-0.4954183,0.3988232,-0.4032452,0.2177605,0.2737059,-0.2471334,-0.50319,0.2181545,-0.6323127,-1.322178,0.2916852
157.90599,0.1991447,-0.8119861,0.1329387,-0.2233583,0.3309232,0.2206938,0.1259353,-0.2407859,-0.524228,-0.0440432,-1.301863,-0.2220859
157.972617,0.1396037,0.02133689,0.3480358,-0.2463812,0.7749064,0.2186914,0.2315469,-0.3645547,-0.01180089,0.2283282,-0.8042386,-0.2069372
158.039244,-0.7935972,-0.5529889,0.03209569,-0.1733311,0.8075345,-0.07584918,-0.3106151,-0.697063,-0.1694657,-0.5567694,-1.33641,-0.2336362
158.105871,-0.9122322,0.4568763,-0.0294938,0.6343206,0.5606718,0.8988411,0.3284631,0.4319568,0.1499924,-0.9112314,-0.5378991,-0.2121978
158.172498,0.5465569,0.0201651,0.3708991,0.4094926,0.2639825,-0.3715321,-0.0159787,0.002535678,0.07373543,-0.1654927,-1.611785,0.1588255
158.239125,-0.862201,0.2462598,-0.2133542,0.7272213,-0.2800584,0.3259687,0.2311392,-0.3770975,0.2297064,-0.007227444,-1.365396,0.03741901
158.305752,0.4589345,-0.248072,0.2812866,-0.2603397,-0.2363563,0.1289821,-0.0506816,0.2409047,-0.271549,-0.07815306,-1.309994,-0.1523472
158.372379,-0.1311183,0.143268,0.5222684,0.1589563,-0.4436729,0.6574053,0.2134462,1.485901,-0.5162458,-0.3922528,-1.171796,0.1176423
158.439006,0.3962626,0.3750861,0.2626926,-0.6492494,0.4040161,0.07167251,-0.001596313,0.6348081,0.01243017,-1.20982,-0.7922293,-0.1226606
158.505633,-2.040107,0.2647169,0.02319209,0.01966345,0.2401307,-0.3249215,-0.09541904,0.3729843,-0.1570689,-0.6591308,-1.768004,-0.07893392
158.57226,0.161565,0.2731959,0.01692236,-0.2577692,0.2569186,-0.5415454,0.16275,-0.008968795,0.04997255,-1.096057,-1.244645,-0.2444961
158.638887,0.2029383,-0.05666562,0.1001675,0.322776,-0.2223755,0.2270706,-0.2864441,-0.3585128,1.045957,-1.3169,-0.4981943,-0.365891
