Frame,C009,C013,C005,C004,C012,C008,C015,C003,C018,C002,C014,C001,C000,C007,C011,C010,C006
154.841148,0.4466403,-0.7903386,-0.3333192,-1.033197,-0.4689763,1.524267,-0.1397659,-0.4969673,0.2205226,-0.06723981,0.3361627,-0.5856671,-0.2490916,0.4458795,-0.7563176,0.7970834,-0.3841086
154.907775,0.3518035,-0.7554626,-0.4617076,0.2983993,-0.6082814,2.7723,0.02187451,-0.4781045,-0.2227802,-0.2400667,-0.2479946,-0.4080113,-0.02683794,0.9821434,0.1332889,0.5743871,0.2799138
154.974402,0.1024314,-0.6904991,-0.1469827,0.6661287,-0.45472,2.372223,-0.1197471,-0.0992555,1.675035,-0.1515468,0.1581048,-0.3875403,-0.1709153,0.7727144,-0.2241779,0.4230762,-0.4791349
155.041029,-0.002124577,-0.7272601,-0.06653261,0.06784181,-0.2495347,1.805278,-0.4538102,0.3273094,0.9089488,-0.1221158,0.6794371,-0.4044304,-0.092889,0.1147178,0.2233381,0.4319391,-0.9174989
155.107656,0.6309575,-0.6173944,-0.2403091,0.2652627,-0.4561191,2.370286,-0.7899894,-0.5393759,0.061983,0.05053434,1.166179,-0.4212999,-0.09430645,0.9694057,0.08841424,-0.1059256,0.7378706
155.174283,-0.2042377,-0.07670107,-0.2420197,0.249578,0.007279416,2.591805,0.1712836,-0.7525489,0.1574245,-0.3911362,0.5114031,0.08344238,-0.1354341,1.024959,0.103737,0.8615124,-0.06513747
155.24091,0.6262057,-0.5068838,0.5424133,0.8699609,-0.1741812,1.864891,0.6279023,-0.0758432,0.6959913,0.02530631,1.109233,-0.2440005,0.07925571,0.1421819,-0.1012806,0.1038745,-0.3248244
155.307537,1.007826,-0.4900138,0.5539885,1.384251,-0.02802698,1.056018,0.03203731,-1.220596,0.2999242,-0.4128143,0.4670984,-1.08898,-0.1833103,-0.0325004,0.07030252,0.01522146,-0.02934773
155.374164,-0.004353777,-0.3887815,-0.2033179,0.6829649,-0.3947266,1.799238,0.2544052,-0.04871371,0.5896285,-0.09073195,1.020271,0.06646819,0.03269779,0.4430734,0.3892861,0.5514282,1.038361
155.440791,0.5073647,-0.2755011,0.2685248,0.5329108,-0.07256819,2.074585,-0.7913665,0.2253676,-0.1028892,-0.6045961,1.624355,-0.1149719,0.4862421,0.02974747,-0.1690065,0.2609223,1.14968
155.507418,0.5343847,0.07724809,0.3747568,1.170228,-0.4270231,1.026762,-1.436144,-0.2891091,-1.019862,-0.1016595,0.4108975,1.128541,-0.4247979,0.5715862,0.2287022,0.8508301,0.538462
155.574045,0.4102708,0.1268615,0.6256709,-0.02710835,-0.09971628,0.2656952,-0.7510563,-0.5931335,0.204948,-0.1864811,0.9472213,0.8238435,-0.2461371,1.142782,-0.7841559,0.2991924,-0.2648599
155.640672,0.9485151,0.154489,0.5621913,-0.8213992,-0.4163797,0.05016791,-0.3447461,-0.002895239,0.1812944,-0.4599679,0.4546791,-0.1749262,-0.1145433,0.9085727,-0.840112,-0.008368857,0.5991636
155.707299,0.6999912,0.2320182,0.9467798,-0.08727597,-0.722668,-0.05362215,-1.068411,-0.6532767,1.030025,-0.7674836,-0.1453904,1.608042,-0.4415196,0.6154326,0.2916519,-0.7652138,0.4582773
155.773926,0.4636811,-0.02137872,0.9348202,0.2823682,-0.587164,-0.6496918,-0.6247043,-0.1438631,-0.01338928,-0.4484007,-0.1333245,-1.737817,-0.08216686,-0.22125,-1.054276,-0.1384922,-0.8153695
155.840553,-1.590303,-0.03592435,0.7339042,1.148273,-0.5366132,0.02971672,-0.5742325,0.0680721,-1.017355,0.2049219,-0.4018944,-1.283008,-0.8317415,-0.2098339,-0.07978779,-0.2428455,-0.05702162
155.90718,-0.7192347,-0.18951,0.2916632,0.5758358,-0.7317886,0.2925434,-2.708945,-0.2317459,-1.055013,-0.01205883,-0.3396635,-0.819927,-0.1276996,1.186314,-0.1155397,-0.02759078,-0.1313459
155.973807,0.6173229,0.06179437,0.1476417,1.187823,-0.08113064,-0.1330109,0.8202628,-0.2082284,0.3936609,-0.1304462,-0.1282803,0.6169626,-0.6409032,0.9628572,0.09231242,-0.5075724,-0.8977281
156.040434,1.245299,-0.06181959,-0.1229213,1.204085,-0.07939779,-0.8666151,1.69345,-0.3862703,-0.6017191,-0.2804257,-0.5170575,1.545352,-0.1529986,-0.1747157,0.04281741,-0.6407048,0.3627704
156.107061,0.5515554,-0.2948918,0.3362719,0.4142146,-0.2708764,0.08945934,0.2992765,-0.4447827,-0.8388277,-0.1423605,0.02022389,-0.1343189,-0.02733312,0.365439,-0.9395394,-0.2931476,1.010839
156.173688,0.2509513,-0.06600064,0.487767,-0.8669016,-0.2852112,-0.6408558,-0.6762277,-1.032215,-0.2680611,0.09974564,-0.3580114,0.05751248,-0.3053925,0.6193783,-0.3330113,-0.1221095,-0.3293325
156.240315,-0.8911622,-0.2250673,0.5479716,-0.5521895,-0.3598503,0.2407712,-0.0378315,0.2093846,0.1301656,-0.1767899,-0.2530663,0.6468869,0.5023655,-0.4606307,-0.2333058,-0.5599829,0.06153855
156.306942,-1.202815,-0.2114026,0.7540869,0.2291912,-0.08385029,1.441754,-0.7041759,-0.1259332,1.939251,0.01182557,-0.2563194,0.7709512,-0.1090664,0.200649,0.06889984,-0.4770359,-0.9809227
156.373569,-1.148632,0.1006156,0.4400515,0.6584964,-0.4613006,0.8235973,0.7391784,-0.4143968,-2.552467,-0.6365298,-0.7478437,0.9036254,-0.1651831,-0.08245396,-0.1987421,-0.6403334,-0.7274612
156.440196,0.6942464,-0.4322681,0.3187989,0.4167157,-0.5245166,1.409539,-1.70134,0.1910327,1.168994,-0.6018366,-0.09697079,-0.1717462,0.1393042,-0.1526805,-0.2276855,0.6747675,-0.313191
156.506823,-0.6314059,-0.3039313,0.321496,0.8637263,-0.1989314,1.468086,0.7320379,-0.6639045,-1.351208,-0.1637841,0.07899131,-1.284415,-0.3137067,-0.2607843,0.6470622,0.5024882,0.5644163
156.57345,0.5118038,-0.5435784,0.3790319,1.371718,0.03206439,1.41219,-0.32927,-0.1438899,-1.206203,0.02068683,-0.1572748,-0.1602248,-0.4913239,0.2896091,-0.4173541,0.732977,0.3731254
156.640077,-0.5653681,-0.3422301,0.08537858,-0.2360315,-0.4624644,0.5820503,-0.748192,-0.4665836,0.5501476,-0.5437487,-0.3322895,0.1341947,-0.1034741,-0.1290076,0.1170434,0.6711939,-0.6624563
156.706704,-0.2756856,-0.2336087,0.4868963,-0.5445055,-0.5925223,1.63971,0.6214468,-0.456247,0.3022507,-0.289169,-0.3942528,0.6938341,-0.3547366,-0.07250115,0.584368,-0.326073,-0.3699012
156.773331,-0.8737736,0.0352515,0.3656042,-0.4870107,-0.4255686,2.536373,1.364582,-0.4379136,-0.3667184,-0.7222632,0.6837567,-0.3892256,-0.2402266,0.1718824,0.1811814,-0.510713,-0.1817797
156.839958,-0.5961295,0.4274333,0.08911199,-0.9040246,-0.5740834,3.992549,0.1766629,-0.5698813,1.010083,0.01390573,-0.004630074,-0.3171979,0.06091883,0.1345316,-0.7932111,-0.0251218,-0.6841314
156.906585,-0.9021664,0.115808,0.1636758,0.4040245,-0.8555176,3.538821,2.524245,-0.1650517,-0.2171079,-0.01396421,0.2035783,-0.8660534,-0.2511491,-0.5697353,-0.4649876,-0.4510888,0.4149236
156.973212,-0.6836419,0.4468664,-0.1094689,-0.08392785,-0.70145,4.323521,-0.02271171,-0.1840059,1.206566,-0.3242894,-0.8162308,0.8868827,0.1868955,-0.2673871,-0.8638989,0.3099219,0.1989122
157.039839,-0.2968559,0.0894531,0.01857772,-0.0358677,-0.6092191,3.115726,-1.258012,0.5052211,0.6082121,0.2278703,-0.9776195,0.1960982,0.1387133,0.7606397,0.5261459,-0.4425392,0.5259966
157.106466,-1.909557,-0.04282896,0.6412124,0.8683257,-0.3073232,2.502606,-0.4059794,0.5956089,1.263472,-0.3544002,-0.3434281,0.4372512,-0.3217379,0.2616279,-0.2938984,-0.6234381,-1.262366
157.173093,-0.4736439,0.2429092,0.2690421,1.350674,-0.2491378,4.144956,0.1242645,0.7436477,-0.3884105,0.04548429,-1.501957,0.482976,-0.3707952,0.233012,0.6039007,0.006656542,-1.74428
157.23972,-1.099854,0.4458821,0.3632829,-0.6870515,-0.577641,4.118255,0.648825,0.6528314,0.05217009,-0.1063937,-0.671834,1.052347,-0.3675219,1.145495,0.05083897,-0.4811047,-0.4900414
157.306347,-0.8717359,0.0692603,-0.01171216,0.7106528,-0.5204011,3.949972,-1.387627,0.9787594,-0.2824672,-0.4149948,-0.4640133,0.4385026,-0.3444319,0.3851164,-0.4616011,-0.4689976,-0.7395261
157.372974,-1.170512,0.1434952,0.3110529,-0.02006983,0.1219985,4.467982,-4.659186,1.089783,0.596508,-0.3839358,-0.7444461,1.834984,-0.04236166,0.4357496,0.810571,0.02218577,-0.8906972
157.439601,0.211498,-0.2351125,0.3865263,0.007976707,0.2084006,4.390425,-0.5527698,1.162945,-0.0003412023,0.1287813,-1.321254,-0.1147993,0.1600288,0.2382184,-0.3126078,0.1060177,0.0349188
157.506228,-1.323802,0.2259545,0.9476969,1.235726,-0.2674367,4.861387,0.05501722,0.9863132,-0.5232215,0.03438281,-0.5443759,0.9407615,0.3553307,0.4270345,0.2587471,0.3121609,-1.878223
157.572855,-0.6900788,0.145517,0.7693524,0.3531443,-0.1325301,4.140008,-0.1885143,0.2792965,1.171543,-0.7288278,-0.2814694,0.4875104,0.5556334,0.2688499,0.2092106,0.2244774,-0.7689002
157.639482,-1.189042,0.1911666,1.052263,0.2473079,-0.05275797,3.365287,-1.031851,0.5484322,-0.151922,-0.04906372,-1.193528,-0.3373144,0.4303387,-0.2559067,0.788168,-0.02856772,-0.7299852
157.706109,-0.613957,0.446043,0.6805069,0.4013909,0.2892779,2.498835,-0.2772841,0.4957363,-0.01730185,-0.5259344,-1.408192,-0.9744908,0.7239791,-0.008816195,0.6419148,0.02234516,-0.7960622
157.772736,-0.3444766,0.06784215,0.538253,0.8428168,0.1220989,2.71499,-1.433606,0.6771971,-0.1663788,-0.4515467,-0.7890358,-1.286598,0.5538451,0.2394775,-0.5884358,0.4989024,-0.391922
157.839363,-0.2492331,0.7247002,0.7054918,1.243023,-0.2042676,1.759614,-3.842112,0.8940018,-0.5225394,-0.669199,-1.664371,1.415467,0.3983331,0.2016861,0.2937756,0.8339179,0.4638016
157.90599,-0.5765201,-0.2094044,0.8099565,0.5809001,-0.1965021,1.625139,0.8118113,0.3880602,0.3355086,-0.05295492,-1.373034,-0.4020733,-0.03371061,-0.4133956,-0.2339457,0.2602287,-0.4478584
157.972617,-0.6719831,0.0001961101,1.402886,0.9637749,-0.001051769,1.036122,-0.7502561,0.5999218,2.644093,-0.5682105,-1.312597,-0.7448834,-0.2443442,-0.3738196,-1.154881,0.4328784,-0.9020232
158.039244,-1.348261,0.147462,1.468719,1.008265,-0.2107321,0.4957442,-1.889101,0.9166371,0.8093793,-0.3456915,-2.154065,-0.8407078,-0.09625672,-0.453815,-0.1033899,0.004858722,0.06058967
158.105871,-0.3056138,0.2419386,1.077345,0.3076847,0.02050065,0.4729765,-0.9437439,0.8123215,-0.2474737,0.232304,-1.958124,0.4802129,0.1198196,0.2351407,0.177253,0.5648921,-1.080915
158.172498,-0.3597991,0.5072969,0.978964,0.1560979,-0.009749938,1.019362,-1.443385,0.2370393,1.364149,-0.03292884,-0.9944245,0.9720088,0.2477333,0.2475415,-0.5117347,-0.3989133,-1.298364
158.239125,-0.136585,-0.2032844,1.118739,0.1325952,0.09676279,1.350201,0.498476,0.6235599,-0.6457524,-0.3223199,0.3195326,-0.4485886,0.3349773,-0.3241862,0.2436803,0.02577614,-0.7777086
158.305752,-0.3212151,0.3162529,1.240917,0.8618645,-0.3444721,1.04176,0.3501769,-0.01710801,1.055688,-0.1714708,0.09721628,-0.225381,-0.04059937,0.3521754,-0.6815213,0.6415775,-0.0862875
158.372379,-0.6897615,0.218847,0.720456,0.1666902,0.01601806,1.6927,0.07609259,0.6022435,-1.002424,-0.1543262,-0.6930082,0.5262633,-0.1391663,-0.2571181,-0.1062011,1.159615,-0.4151398
158.439006,0.895742,0.6976464,0.9883437,0.9513848,-0.07498191,1.598888,0.2100023,-0.00641054,0.03671301,-0.4238872,1.247992,2.520469,0.0838468,0.4737261,-0.8733929,0.8261071,0.5959841
158.505633,0.2145463,0.2409553,0.9356206,0.3358728,-0.06735095,1.171432,0.03623854,0.1664306,-0.5858028,-0.4237692,-0.4201106,-0.8089527,0.1683781,0.533169,-0.1686717,0.06215151,-0.416819
158.57226,-0.560876,0.1746814,0.4611233,1.327875,-0.4171782,1.401129,-0.4573521,0.6328114,-0.8362964,0.1527481,-0.5949169,-0.3619337,-0.07074825,-0.1497067,0.225323,0.3105304,-0.2119271
158.638887,0.6621763,-0.131347,0.4947304,0.3329014,-0.3499099,2.76535,-0.02087018,0.6458982,0.1612106,0.4510994,0.2920917,2.080825,0.2515355,1.029986,-0.4923965,1.116017,-0.01591014
158.705514,-0.7692919,-0.1037874,0.2887865,0.3147594,-0.6020504,3.146425,0.1588562,0.1660741,-1.313647,-0.3235131,-0.5218491,-0.1587596,0.03709067,0.2928022,1.096489,0.07537291,-0.4265416
158.772141,-0.2238982,0.014735,-0.1237809,0.2897438,-0.4693324,3.227305,-0.4934126,0.1677861,1.053322,-0.1423111,-0.3733293,0.1831561,0.3564571,0.2372174,0.5259426,0.03418521,-0.5047522
158.838768,0.8883606,-0.0819822,-0.09773852,0.8813748,-0.5584155,2.482356,0.1044462,0.1443057,0.3611854,-0.4202072,-1.648804,0.8015401,-0.09105515,0.477695,0.6418259,0.4785487,-0.03568307
158.905395,1.082608,-0.3976161,-0.1387809,0.4116344,-0.04626,2.374012,0.3069605,0.3877271,-1.597798,0.005538991,-0.6150073,-0.09421781,-0.2578505,0.475174,0.6714354,0.7097062,-0.5506314
158.972022,0.6325103,-0.223889,0.07457551,-0.2801994,-0.3351257,2.249115,-0.02470171,0.6578254,0.4449089,-0.1619425,-0.9889883,0.7987068,0.5195421,-0.1340147,0.03370944,1.319901,-1.508098
159.038649,-0.01363384,0.0269394,-0.2849343,-0.06782898,-0.1323806,2.49139,-0.9401033,0.386535,-1.351834,-0.008198181,0.01516908,0.1184773,0.4720272,0.3676085,0.236163,1.385913,0.462421
159.105276,1.671947,-0.4723169,-0.5268859,0.23115,0.4940892,1.86762,-0.05901081,0.05032836,-0.3527366,-0.1125705,-0.3450559,-0.7083665,0.2130025,0.544094,-1.0675,0.7935098,-1.478905
159.171903,-1.28368,-0.2605516,-0.3379849,-0.005886636,-0.001111589,2.411173,-1.117871,0.2450078,0.7895933,-0.3826446,0.1376925,0.5979371,0.4827209,0.09630395,0.6162738,0.8789433,0.263049
159.23853,0.6573958,-0.1430249,-0.4101658,0.714498,-0.6908138,2.492904,-0.300735,-0.06370225,1.223307,-0.6403444,0.3699671,0.1470808,0.7035123,-0.02081895,0.6128103,1.462458,-0.6300339
159.305157,1.241921,-0.4214496,-0.4291722,0.1035259,-0.4479389,0.7055733,-0.3542054,-0.2183228,-0.5126027,-0.1959221,0.6309128,0.8132215,-0.04229495,-0.6212615,-0.749897,1.208436,-0.7971192
159.371784,0.3098731,-0.2324485,-0.6157892,0.3383268,-0.4692785,0.9427436,-0.1512443,0.3662168,2.12261,-0.3768557,2.754106,1.324483,0.1601997,0.892589,-0.02646085,1.677178,-1.069501
159.438411,1.508323,0.1157013,-0.2426999,-0.2081765,-0.6671655,0.8531882,0.03736063,0.1209264,0.805113,-0.6517389,2.083284,1.125312,0.1488354,0.1702743,-0.4639623,0.9355195,-0.4513077
159.505038,0.6719245,-0.2255548,-0.6193607,0.01606038,-0.5204065,0.1973886,-0.3390981,-0.1733728,0.5587091,-0.1712171,2.43516,0.847855,0.217835,0.4131333,-0.05064762,0.8050069,-0.6799904
159.571665,0.7787356,-0.4899172,-0.3182406,-0.2695068,-0.3779543,0.1575238,-0.1759014,-0.426676,0.07815889,-0.1479214,1.407083,1.122307,-0.0245428,0.2191766,0.05399541,1.198514,-0.007749088
159.638292,0.9388668,-0.5487698,-0.2486796,0.6017284,-0.3468667,0.7289395,-0.7702156,0.3508797,-0.01801667,-0.09001804,0.7540072,-0.2166535,0.1462027,0.3538009,0.06353189,0.6631318,-0.7932714
159.704919,0.454753,-0.09070776,-0.1634041,0.1327801,-0.8054549,1.072853,-1.703872,0.09041096,-0.2033506,-0.04134944,0.9322383,1.087499,0.447297,-0.5555224,0.5359748,1.416806,0.2246862
159.771546,-0.0445774,-0.2929136,-0.3811857,0.5813372,-0.4567829,0.3787161,0.3764262,-0.195702,0.7652995,-0.3726109,0.6892844,-0.6088155,-0.1397584,0.6206889,1.048598,0.140342,0.01517731
159.838173,-0.03507407,-0.137335,-0.6191807,0.7690381,-0.5172517,-0.04678325,-1.267274,-0.02549049,-0.1221673,-0.2107969,-0.08095261,-0.8313713,-0.001580333,0.5306594,-0.5136486,0.4939316,0.2951182
159.9048,-0.4441819,-0.3942512,-0.09735853,0.6630177,-0.3263333,0.1733415,0.1121871,-0.05625971,-0.9744781,-0.176696,0.4250318,0.01882042,0.09856218,-0.7598407,-0.7701395,0.4414444,-0.1056816
159.971427,-0.679175,-0.1957846,0.1838387,1.897712,-0.638597,-0.1211877,-1.063632,0.5346195,-2.188304,-0.119242,-0.4685161,-0.8762093,0.389696,-0.6423245,-0.3500437,1.105823,-0.5474654
160.038054,0.574594,0.1132463,0.4309798,1.316118,-0.3507674,0.3389876,-1.839738,0.2971618,-0.1134189,-0.4389366,0.9168155,-0.0253067,0.1334672,0.2926985,-0.1491466,0.4862681,-0.3018089
160.104681,0.1555775,0.04949589,0.09533859,-0.1218979,-0.09550607,0.7342752,-2.485775,-0.2933042,0.5068381,0.02630527,3.443263,-0.001039836,0.04515522,0.9004709,-0.6845238,1.373009,-0.9084339
160.171308,-0.2726393,0.4250105,-0.03202639,-0.2015305,-0.1747638,1.4646,-0.02878083,0.5725884,0.3959782,-0.3867913,2.730633,-0.1880632,0.5880885,-0.1202035,0.1561914,0.9937626,0.3342104
160.237935,0.123989,0.1295155,0.1819838,-0.7006794,-0.3308123,1.889333,-1.41582,0.3213523,0.1687153,-0.221872,1.468649,0.2423637,0.05666852,0.2557749,-0.3100219,1.060618,0.1169558
160.304562,-0.9553557,0.2289555,0.09470489,-0.1258433,-0.7674804,1.976718,-0.4886395,-0.2390186,-1.328696,-0.3831512,2.352948,-0.1214622,0.5222782,-0.2039292,-0.487839,0.3037299,-0.5621342
160.371189,-0.530507,0.1608935,-0.01069693,0.8621485,-0.4205996,1.434027,0.5390854,-0.07855619,-0.7860264,-0.5673327,2.628717,-0.2930688,0.05872883,0.1787157,-1.110024,0.7859981,-0.2680648
160.437816,0.384767,-0.1448273,-0.1011589,1.818527,-0.08856121,1.720807,-1.305066,-0.09748176,0.6207963,-0.05555408,3.013525,0.8287926,0.5121585,0.3491621,0.1830093,0.9396674,-0.2886596
160.504443,0.611344,-0.04407058,0.09045367,1.184667,-0.2218186,1.201741,0.1122853,-0.1417093,-0.3091542,-0.4919566,1.814452,-0.4063718,0.1137027,-0.6987367,-0.7681568,0.6739271,0.7399427
160.57107,0.5751458,-0.2377495,-0.2022842,0.661619,-0.5089425,0.2987083,-0.4296713,0.1335471,0.34217,-0.2444793,1.853094,0.3463574,-0.2830671,0.5313585,0.3614486,0.687385,-1.147921
160.637697,-0.2705837,-0.459841,-0.079941,0.04943385,-0.471607,0.4289063,-0.613195,0.5234168,0.8094515,-0.1580127,1.341705,-0.9001403,-0.1267268,-0.1300065,0.9419161,0.5009735,-1.647239
160.704324,-0.2647858,-0.3751933,-0.2057455,-0.2809741,-0.6438863,0.6675274,-0.4163056,0.4128651,-1.936152,-0.03176205,1.093348,-0.02431997,0.08152781,0.07821114,0.3819975,0.9336184,-0.07196821
160.770951,-1.295995,-0.193395,-0.1826403,-0.5035155,-0.7946749,0.8787664,-1.138902,0.4779746,0.3292245,-0.2223374,0.7294414,-1.294247,-0.119546,0.05171298,-0.1841052,0.5540032,0.6790779
160.837578,-1.087953,-0.005046924,0.2063108,1.128861,-0.5715464,0.2618905,-1.137514,-0.008263885,-0.01077859,-0.5318317,0.4405056,-0.1949159,-0.2482555,-0.7122769,0.5325688,0.6437017,-0.2145028
160.904205,-1.120833,-0.1710819,0.06047937,0.9879491,-0.8739184,0.2133853,0.6058387,0.1215343,0.1995526,0.05243391,0.09062302,-0.1632979,-0.03351679,-0.880811,0.1353473,0.7697019,-0.8235589
160.970832,-0.7833778,-0.5284449,0.3893924,0.01162146,-0.7025946,0.03552921,-0.1384207,0.4584532,0.9495884,0.1571644,0.7673431,0.1339804,0.1852032,-0.8749341,0.9847705,0.7985125,-0.08928306
161.037459,-0.08190863,-0.339052,0.9120541,-0.9480241,-0.8248358,0.1714951,-0.6393089,-0.01649058,0.88052,-0.1356021,1.175595,-0.6609141,-0.5712597,0.678689,0.6504421,-0.3717715,-1.269014
161.104086,1.579209,-0.6268756,0.7466584,-0.2560235,-0.6829214,0.9296738,-1.501255,0.1726846,0.08666958,-0.8152735,1.811177,0.6960725,-0.4173564,1.003224,-0.6768904,0.3661174,-1.102559
161.170713,-0.5074582,-0.6346557,0.5921196,1.110639,-0.1640651,0.8470541,-0.07769834,0.5795228,1.609967,-0.5082594,2.131938,-0.08471098,0.5328418,0.1422679,-0.1286716,0.7857757,-0.6778599
161.23734,0.5027526,-0.5255234,0.5190954,0.2552443,-0.2253826,0.5296192,-1.72701,-0.2363319,0.5897465,-0.07320692,1.351155,0.0966363,0.09570458,-0.09829035,-0.1195271,0.4015149,0.2575262
161.303967,-1.161601,-0.4032176,0.604951,-0.6745839,-0.1878177,1.003953,-0.7222607,0.05999573,-0.742229,-0.5736894,2.880658,0.2183649,0.112959,0.2057042,-0.2415457,1.034654,-0.2252966
161.370594,0.2301397,-0.1971194,0.2057631,-0.008377864,-0.61146,-0.06245146,0.3265767,-0.352145,-0.5409675,-0.4428782,1.126526,0.3384565,0.1904301,0.4168217,-0.2494307,0.7434242,-0.4771187
161.437221,0.3909056,-0.323585,0.1856221,0.2929364,-0.5944494,0.7000228,-0.6301594,-0.1226476,-0.7314703,-0.4452455,2.291147,-0.285395,-0.3077091,0.8656469,-0.02810518,0.01121668,-0.2843537
161.503848,1.315573,-0.2230335,0.01007579,0.4336346,-0.3931726,0.8375445,-0.1918451,0.1318749,1.946098,-0.4972325,0.8361976,-1.501754,0.02065931,-0.2618252,-0.8802894,0.9831207,-1.618357
161.570475,0.03156772,-0.2713556,0.3416571,-0.2960395,-0.4828365,0.659642,-1.528146,0.7228292,-0.03236615,-0.5840842,0.8813404,0.7860714,-0.1417161,0.2859914,-0.02919011,0.2635963,-0.7075917
161.637102,0.4620672,-0.3132567,0.1034125,0.07438318,-0.6502346,1.175802,-1.35376,0.2355458,0.06128303,-0.4119614,0.5760664,0.6096742,-0.1514522,0.3041843,0.5241684,0.4979198,0.3052268
161.703729,-0.2637587,-0.2200079,-0.1127169,-0.1491553,-0.9051502,0.1296023,0.3672589,0.08267257,0.2816328,-0.2267259,1.053655,0.5549308,0.02856331,0.2980132,-0.1853313,0.7424236,-0.7425792
161.770356,0.846034,-0.002707179,-0.1721388,0.326432,-0.2916832,0.5756149,0.8552297,-0.2122782,-0.4607947,-0.4375401,-0.121213,-0.513796,-0.08121682,-0.05126242,-0.5102562,0.1867341,-0.6202963
161.836983,0.6441917,-0.1472197,0.08044206,-0.4537527,-0.7854941,0.8261558,0.08467276,0.321539,-0.409596,-0.5232045,0.1894478,-0.2273344,0.1023186,-0.06754022,-0.6836798,0.542911,-0.6534384
161.90361,0.8613607,-0.3359187,0.04325385,0.265698,-0.6434916,1.097211,0.2931378,0.1634686,-0.5317025,-0.2533764,-0.478041,0.8506634,-0.131273,0.1623724,-1.29785,0.6948604,-0.1846476
161.970237,0.8327718,-0.03187839,-0.2537106,0.5919493,-0.7169133,0.9080713,-0.9647734,0.2254419,-0.7288956,-0.6962761,0.2108724,-0.07779656,0.3703752,-0.1639249,-0.3121455,1.026773,-0.07951636
162.036864,1.47432,-0.09594353,0.002286511,0.8652449,-0.5261006,1.682824,1.262624,0.3810433,-0.1889763,-0.003436847,-0.1557532,0.4734324,0.09636796,0.6663803,0.4285023,1.642277,0.009360828
162.103491,0.04523842,0.3125094,-0.6166453,0.9686096,-0.2564954,2.344584,1.449574,0.311941,0.5191349,0.1289094,-0.4949871,0.8715236,-0.3731024,0.06258285,-0.496193,0.4551674,0.4361329
162.170118,0.8471286,0.1774315,-0.3707353,0.1515354,-0.4288866,2.170269,-0.419794,0.3013411,0.07011382,-0.2563123,0.5091254,-0.1459568,0.2842614,0.6854399,-0.6394475,0.5433843,-0.6586561
162.236745,-0.4808867,0.04037545,-0.1701815,-0.9081463,-0.5738144,2.078653,0.3571012,0.368528,0.5152412,0.3992932,1.100378,-0.4155879,0.1434629,-0.3155181,-0.5538055,0.210241,0.6158049
162.303372,-0.7465448,0.0828389,-0.02712804,-1.278623,-0.3177598,2.122872,-0.8667937,0.3231568,0.5268931,-0.4133489,0.8263315,0.2514448,0.425116,0.23047,-0.0433569,0.3027735,0.9536276
162.369999,-0.1171152,-0.3125225,-0.06953362,0.207911,-0.7537848,1.305589,-0.3336815,0.413295,0.8573215,-0.07219015,1.307486,0.2022035,-0.09612943,-0.5306835,-0.4956174,1.050252,-0.2617472
162.436626,0.4195499,-0.05412669,-0.1502241,0.2870197,-0.332565,1.174188,-1.012236,-0.3161214,0.9058145,0.01893586,0.6254382,-0.2458635,-0.3458348,0.216951,-0.4150472,0.745344,0.3200864
162.503253,-0.6011012,-0.1215813,-0.1697958,-0.6397719,-0.5229737,1.107032,0.9151092,-0.01384129,0.4527143,-0.482569,0.5623085,0.1204182,0.3189471,0.115167,-0.2119968,0.1505471,0.3040558
162.56988,0.2903347,0.07590824,-0.2081633,0.2470154,-0.551169,1.04604,-0.5761371,-0.2178058,0.6648197,-0.1279749,1.77556,-0.1416732,-0.4181524,0.1088429,0.3985389,-0.2584039,-0.1663517
162.636507,0.61147,0.2923814,-0.3327216,0.7695377,-0.5552021,1.513401,-1.102221,-0.3349211,1.790988,-0.3689342,0.9466936,0.536125,-0.06057144,0.03954463,-0.6180645,0.1047058,0.1425246
162.703134,0.3986922,0.516137,-0.1184334,-0.6547157,-0.3411994,1.521789,-0.4888977,-0.3732151,1.082806,-0.5767645,1.079681,0.5759365,-0.5091677,0.4903311,-0.2596843,-0.03197129,0.3618213
162.769761,0.8006012,0.415217,-0.4002009,-0.6203509,-0.4414397,1.11176,1.965239,-0.4542242,-0.175288,0.183388,0.3446153,-0.9400055,-0.4204485,0.2380728,-0.02981295,0.2373957,1.661843
162.836388,0.3313962,0.8946681,-0.1696125,-0.6752741,-0.2816956,0.9848823,0.5691314,-0.3496413,-0.004631933,-0.2796288,0.401627,-0.3243573,-0.1242876,0.1008407,-0.1385088,0.06251226,-0.4566357
162.903015,-0.1470752,0.7291883,-0.309634,-0.6833435,-0.1253947,0.7920461,0.8987355,-0.3956925,0.01959665,-0.3504807,0.318541,-0.5886725,-0.7218904,0.549913,-0.2875295,0.3289523,-0.2758189
162.969642,-0.1155386,0.3836135,-0.4470891,-0.01542646,-0.1464007,0.9050807,0.2699395,-0.02388771,-0.2342278,-0.6381387,1.971522,-0.4977337,-0.4856969,0.1611926,-0.2463391,0.1921807,0.8660411
163.036269,1.393309,0.4408963,-0.2545982,0.1759078,0.283133,1.360574,-1.156711,-0.1912721,-0.8436038,-0.08452569,0.8509976,-0.8613253,-0.1837446,0.5764103,-0.8933397,-0.1212918,-0.009372273
